264;Biodiversity Protection & Conservation - Monitoring;;+;1.0;;;;;;;;;;;;;;;;Net-Zero Technology - Road Vehicles;;The monitoring of biodiversity can create conditions that further the development and deployment of net-zero technology in road vehicles, as it can lead to improved air quality and reduced pollution.;;;;;;;;;;;;;;;;;;;;;;;;;
265;Biodiversity Protection & Conservation - Monitoring;;+;1.0;;;;;;;;;;;;;;;;Biofuels;;The monitoring of biodiversity can reinforce the production and use of biofuels, as it can lead to improved biomass production and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
266;Biodiversity Protection & Conservation - Monitoring;;+;1.0;;;;;;;;;;;;;;;;Other Low-Carbon Fuels;;The monitoring of biodiversity can create conditions that further the production and use of other low-carbon fuels, as it can lead to improved biomass production and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
267;Biodiversity Protection & Conservation - Monitoring;;+;1.0;;;;;;;;;;;;;;;;Hydrogen Distribution;;The monitoring of biodiversity can enable the distribution of hydrogen, as it can lead to improved energy efficiency and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
268;Biodiversity Protection & Conservation - Monitoring;;+;1.0;;;;;;;;;;;;;;;;Urban Mobility;;The monitoring of biodiversity can create conditions that further urban mobility, as it can lead to improved air quality and reduced pollution.;;;;;;;;;;;;;;;;;;;;;;;;;
269;Biodiversity Protection & Conservation - Monitoring;;+;1.0;;;;;;;;;;;;;;;;Transport Logistics;;The monitoring of biodiversity can reinforce the development of sustainable transport logistics, as it can lead to improved biomass production and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
270;Biodiversity Protection & Conservation - Urban Nature;;+;1.0;;;;;;;;;;;;;;;;Net-Zero Technology - Road Vehicles;;The protection and conservation of urban nature can create conditions that further the development and deployment of net-zero technology in road vehicles, as it can lead to improved air quality and reduced pollution.;;;;;;;;;;;;;;;;;;;;;;;;;
271;Biodiversity Protection & Conservation - Urban Nature;;+;1.0;;;;;;;;;;;;;;;;Biofuels;;The protection and conservation of urban nature can reinforce the production and use of biofuels, as it can lead to improved biomass production and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
272;Biodiversity Protection & Conservation - Urban Nature;;+;1.0;;;;;;;;;;;;;;;;Other Low-Carbon Fuels;;The protection and conservation of urban nature can create conditions that further the production and use of other low-carbon fuels, as it can lead to improved biomass production and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
273;Biodiversity Protection & Conservation - Urban Nature;;+;1.0;;;;;;;;;;;;;;;;Hydrogen Distribution;;The protection and conservation of urban nature can enable the distribution of hydrogen, as it can lead to improved energy efficiency and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
274;Biodiversity Protection & Conservation - Urban Nature;;+;1.0;;;;;;;;;;;;;;;;Urban Mobility;;The protection and conservation of urban nature can create conditions that further urban mobility, as it can lead to improved air quality and reduced pollution.;;;;;;;;;;;;;;;;;;;;;;;;;
275;Biodiversity Protection & Conservation - Urban Nature;;+;1.0;;;;;;;;;;;;;;;;Transport Logistics;;The protection and conservation of urban nature can reinforce the development of sustainable transport logistics, as it can lead to improved biomass production and reduced GHG emissions.;;;;;;;;;;;;;;;;;;;;;;;;;
276;GHG Reduction;;;;;;2.0;;;;;;;;;;;;;;;;Circularity/Recycling;The implementation of GHG reduction targets can reinforce circular economy and recycling efforts by promoting sustainable consumption and production patterns.;;;;;;;;;;;;;;;;;;;;;;;
277;GHG Reduction;;;;;;-1.0;;;;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;The implementation of GHG reduction targets may constrain the extraction and import of critical raw materials, potentially limiting the availability of resources for key technologies.;;;;;;;;;;;;;;;;;;;;;;;
278;GHG Reduction;;;;;;1.0;;;;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;The implementation of GHG reduction targets can enable the development and manufacturing of net-zero technologies, creating conditions for their deployment.;;;;;;;;;;;;;;;;;;;;;;;
279;Terrestrial Ecosystems Restoration;;;;;;1.0;;;;;;;;;;;;;;;;Waste Reduction;The restoration of terrestrial ecosystems can create conditions for waste reduction efforts by promoting sustainable land use and reducing waste generation.;;;;;;;;;;;;;;;;;;;;;;;
280;Terrestrial Ecosystems Restoration;;;;;;1.0;;;;;;;;;;;;;;;;Circularity/Recycling;The restoration of terrestrial ecosystems can create conditions for circular economy and recycling efforts by promoting sustainable land use and reducing waste generation.;;;;;;;;;;;;;;;;;;;;;;;
281;Terrestrial Ecosystems Restoration;;;;;;-2.0;;;;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;The restoration of terrestrial ecosystems may counteract the extraction and import of critical raw materials, potentially limiting the availability of resources for key technologies.;;;;;;;;;;;;;;;;;;;;;;;
282;Terrestrial Ecosystems Restoration;;;;;;1.0;;;;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;The restoration of terrestrial ecosystems can enable the development and manufacturing of net-zero technologies, creating conditions for their deployment.;;;;;;;;;;;;;;;;;;;;;;;
283;Biodiversity Protection & Conservation;;;;;;2.0;;;;;;;;;;;;;;;;Waste Reduction;The protection and conservation of biodiversity can reinforce waste reduction efforts by promoting sustainable consumption and production patterns and reducing waste generation.;;;;;;;;;;;;;;;;;;;;;;;
284;Biodiversity Protection & Conservation;;;;;;2.0;;;;;;;;;;;;;;;;Circularity/Recycling;The protection and conservation of biodiversity can reinforce circular economy and recycling efforts by promoting sustainable consumption and production patterns.;;;;;;;;;;;;;;;;;;;;;;;
285;Biodiversity Protection & Conservation;;;;;;-1.0;;;;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;The protection and conservation of biodiversity may constrain the extraction and import of critical raw materials, potentially limiting the availability of resources for key technologies.;;;;;;;;;;;;;;;;;;;;;;;
286;Biodiversity Protection & Conservation;;;;;;1.0;;;;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;The protection and conservation of biodiversity can enable the development and manufacturing of net-zero technologies, creating conditions for their deployment.;;;;;;;;;;;;;;;;;;;;;;;
287;Waste Reduction;;;;;;3.0;;;;;;;;;;;;;;;;Circularity/Recycling;The reduction of waste can be inextricably linked to the implementation of circular economy and recycling measures, as reducing waste generation is a key component of a circular economy.;;;;;;;;;;;;;;;;;;;;;;;
288;Waste Reduction;;;;;;-2.0;;;;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;The reduction of waste may counteract the extraction and import of critical raw materials, potentially limiting the availability of resources for key technologies.;;;;;;;;;;;;;;;;;;;;;;;
289;Waste Reduction;;;;;;1.0;;;;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;The reduction of waste can enable the development and manufacturing of net-zero technologies, creating conditions for their deployment.;;;;;;;;;;;;;;;;;;;;;;;
290;Circularity/Recycling;;;;;;-1.0;;;;;;;;;;;;;;;;Critical Raw Materials - Extraction & Import;The implementation of circular economy and recycling measures may constrain the extraction and import of critical raw materials, potentially limiting the availability of resources for key technologies.;;;;;;;;;;;;;;;;;;;;;;;
291;Circularity/Recycling;;;;;;1.0;;;;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;The implementation of circular economy and recycling measures can enable the development and manufacturing of net-zero technologies, creating conditions for their deployment.;;;;;;;;;;;;;;;;;;;;;;;
292;Critical Raw Materials - Extraction & Import;;;;;;-3.0;;;;;;;;;;;;;;;;Net-Zero Technology - Manufacturing;The extraction and import of critical raw materials may make it impossible to reach net-zero technology manufacturing targets, as the availability of resources may be limited.;;;;;;;;;;;;;;;;;;;;;;;
293;;;;;;;;;GHG Reduction;Food affordability;+;1.0;Implementing GHG reduction targets can lead to increased food prices, affecting food affordability.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;;;;;;;;;GHG Reduction;Food quality;+;1.0;Reducing GHG emissions can lead to changes in agricultural practices, potentially affecting food quality.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;;;;;;;;;GHG Reduction;Food quality - Animal Welfare;+;1.0;GHG reduction targets may lead to changes in animal farming practices, impacting animal welfare.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;;;;;;;;;GHG Reduction;Food quality - Healthy Food;+;1.0;Reducing GHG emissions can lead to increased consumption of plant-based diets, promoting healthy food options.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;;;;;;;;;GHG Reduction;Pesticides Reduction;-;1.0;Implementing GHG reduction targets may lead to increased use of pesticides, hindering pesticide reduction efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;;;;;;;;;GHG Reduction;Competitive Agriculture;+;1.0;Reducing GHG emissions can lead to increased focus on sustainable agriculture, supporting competitive agriculture.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;;;;;;;;;GHG Reduction;Social Security - Workers Protection;+;1.0;Implementing GHG reduction targets can lead to job creation in the renewable energy sector, supporting social security and worker protection.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;;;;;;;;;Food affordability;Waste Reduction;-;1.0;Reducing food waste can lead to increased food prices, affecting food affordability.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;;;;;;;;;Food affordability;Waste Reduction - Municipal Waste;-;1.0;Implementing waste reduction targets can lead to increased costs for food production and distribution, affecting food affordability.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;;;;;;;;;Food affordability;Waste Reduction - Food Waste;-;1.0;Reducing food waste can lead to increased food prices, affecting food affordability.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;;;;;;;;;Food affordability;Waste Reduction - Plastic & Packaging;-;1.0;Implementing waste reduction targets can lead to increased costs for food packaging, affecting food affordability.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;;;;;;;;;Food quality;Circularity/Recycling;+;1.0;Implementing food quality targets can lead to increased demand for sustainable food production, supporting circularity and recycling efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;;;;;;;;;Food quality - Animal Welfare;Circularity/Recycling;+;1.0;Promoting animal welfare in food production can lead to increased adoption of circular and recycling practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;;;;;;;;;Food quality - Healthy Food;Circularity/Recycling;+;1.0;Promoting healthy food options can lead to increased demand for sustainable food production, supporting circularity and recycling efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;;;;;;;;;Pesticides Reduction;Competitive Agriculture;+;2.0;Reducing pesticide use can lead to increased adoption of sustainable agricultural practices, supporting competitive agriculture.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;;;;;;;;;Pesticides Reduction;Social Security - Workers Protection;+;1.0;Reducing pesticide use can lead to improved working conditions for farmers and agricultural workers, supporting social security and worker protection.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;;;;;;;;;Competitive Agriculture;Social Security - Workers Protection;+;2.0;Supporting competitive agriculture can lead to increased income and job opportunities for farmers and agricultural workers, supporting social security and worker protection.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;;;;;;;;;Social Security - Workers Protection;Waste Reduction;+;1.0;Implementing social security and worker protection measures can lead to increased adoption of waste reduction and recycling practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;;;;;;;;;Social Security - Workers Protection;Waste Reduction - Municipal Waste;+;1.0;Supporting worker protection can lead to increased adoption of waste reduction and recycling practices in the municipal waste sector.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;;;;;;;;;Social Security - Workers Protection;Waste Reduction - Food Waste;+;1.0;Implementing social security and worker protection measures can lead to increased adoption of food waste reduction and recycling practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;;;;;;;;;Social Security - Workers Protection;Waste Reduction - Plastic & Packaging;+;1.0;Supporting worker protection can lead to increased adoption of waste reduction and recycling practices in the plastic and packaging sector.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;;;;;;;;;Circularity/Recycling;Waste Reduction;+;3.0;Implementing circularity and recycling targets can lead to significant reductions in waste, supporting waste reduction efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;;;;;;;;;Circularity/Recycling - Municipal Waste;Waste Reduction - Municipal Waste;+;2.0;Implementing circularity and recycling targets in the municipal waste sector can lead to significant reductions in municipal waste, supporting waste reduction efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;;;;;;;;;Circularity/Recycling - Textile Waste;Waste Reduction - Municipal Waste;+;1.0;Implementing circularity and recycling targets in the textile waste sector can lead to increased adoption of waste reduction practices in the municipal waste sector.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;;;;;;;;;Circularity/Recycling - Plastic & Packaging;Waste Reduction - Plastic & Packaging;+;2.0;Implementing circularity and recycling targets in the plastic and packaging sector can lead to significant reductions in plastic waste, supporting waste reduction efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;;;;;;;;;Circularity/Recycling - Vehicle Circularity;Waste Reduction;+;1.0;Implementing circularity and recycling targets in the vehicle sector can lead to increased adoption of waste reduction practices.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;;;;;;;;;Circularity/Recycling - Critical Raw Materials - Batteries Recycling;Waste Reduction;+;2.0;Implementing circularity and recycling targets for critical raw materials can lead to significant reductions in waste, supporting waste reduction efforts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;;;;;;;;;Critical Raw Materials - Extraction & Import;Net-Zero Technology - Manufacturing;+;1.0;Implementing critical raw material extraction and import targets can lead to increased adoption of net-zero technology manufacturing.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
